Date,Adj Close,Close,High,Low,Open,Volume
2019-07-08,55.43811798095703,55.817501068115234,56.29899978637695,55.56050109863281,56.25849914550781,24728000
2019-07-09,55.85924530029297,56.24150085449219,56.401248931884766,55.35850143432617,55.59000015258789,26608000
2019-07-10,56.63642120361328,57.02399826049805,57.102500915527344,56.54850006103516,56.56100082397461,24190000
2019-07-11,56.8216552734375,57.21049880981445,57.65349960327149,56.979000091552734,57.16249847412109,23910000
2019-07-12,56.855918884277344,57.244998931884766,57.367000579833984,56.93899917602539,57.199501037597656,17280000
2019-07-15,57.12607192993164,57.516998291015625,57.54100036621094,56.970001220703125,57.34299850463867,18076000
2019-07-16,57.28696823120117,57.67900085449219,57.92900085449219,57.25,57.29999923706055,24776000
2019-07-17,56.92792892456055,57.317501068115234,57.917999267578125,57.28850173950195,57.54850006103516,23400000
2019-07-18,56.92693328857422,57.31650161743164,57.3802490234375,56.63650131225586,57.08700180053711,25814000
2019-07-19,56.12095260620117,56.505001068115234,57.55699920654297,56.48099899291992,57.40950012207031,32944000
2019-07-22,56.51674270629883,56.90349960327149,56.962501525878906,56.21200180053711,56.67250061035156,26030000
2019-07-23,56.92097473144531,57.31050109863281,57.345001220703125,56.59000015258789,57.20000076293945,21874000
2019-07-24,56.50382614135742,56.89049911499024,57.20000076293945,56.3494987487793,56.595001220703125,31796000
2019-07-25,56.22126007080078,56.60599899291992,57.084999084472656,56.04600143432617,56.89099884033203,44196000
2019-07-26,62.09556579589844,62.52050018310547,63.27750015258789,61.20000076293945,61.20199966430664,96116000
2019-07-29,61.5493049621582,61.97050094604492,62.368499755859375,61.4114990234375,62.0525016784668,44474000
2019-07-30,60.84064865112305,61.25699996948242,61.743499755859375,61.165000915527344,61.27050018310547,29066000
2019-07-31,60.42052459716797,60.83399963378906,61.70000076293945,60.38819885253906,61.150001525878906,34510000
2019-08-01,60.03963470458984,60.45050048828125,61.70550155639648,60.2859992980957,60.70149993896485,33970000
2019-08-02,59.293739318847656,59.699501037597656,60.345001220703125,59.446998596191406,60.0369987487793,32902000
2019-08-05,57.22439956665039,57.61600112915039,58.762001037597656,57.00699996948242,58.50199890136719,51950000
2019-08-06,58.099910736083984,58.497501373291016,58.99800109863281,58.0,58.16550064086914,34188000
2019-08-07,58.30053329467773,58.699501037597656,58.92224884033203,57.481201171875,57.79999923706055,28886000
2019-08-08,59.83056640625,60.2400016784668,60.2504997253418,58.6510009765625,59.14149856567383,29360000
2019-08-09,58.996768951416016,59.4005012512207,60.19400024414063,59.18014907836914,59.89950180053711,21314000
2019-08-12,58.33628845214844,58.73550033569336,59.24800109863281,58.38359832763672,58.96049880981445,20060000
2019-08-13,59.45662307739258,59.86349868774414,60.23899841308594,58.573001861572266,58.573001861572266,25888000
2019-08-14,57.81883239746094,58.214500427246094,59.1150016784668,58.027000427246094,58.81549835205078,31574000
2019-08-15,57.96631622314453,58.36299896240234,58.79199981689453,58.105499267578125,58.17499923706055,24374000
2019-08-16,58.47980880737305,58.880001068115234,59.13600158691406,58.59049987792969,58.977500915527344,26266000
2019-08-19,59.51522445678711,59.92250061035156,60.3494987487793,59.50450134277344,59.50450134277344,24632000
2019-08-20,58.73257827758789,59.134498596191406,59.803001403808594,59.105499267578125,59.76250076293945,18310000
2019-08-21,59.15766906738281,59.5625,59.95000076293945,59.37149810791016,59.657501220703125,14814000
2019-08-22,59.07225799560547,59.47650146484375,59.90060043334961,58.92900085449219,59.70349884033203,18950000
2019-08-23,57.17325210571289,57.56449890136719,59.70399856567383,57.38750076293945,59.0994987487793,33740000
2019-08-26,58.04726409912109,58.44449996948242,58.4734992980957,57.64799880981445,57.86299896240234,24522000
2019-08-27,57.99512100219727,58.391998291015625,59.119998931884766,58.0724983215332,59.0265007019043,21544000
2019-08-28,58.15304565429688,58.55099868774414,58.82099914550781,57.8650016784668,58.08549880981445,16040000
2019-08-29,59.23712539672852,59.64250183105469,59.803001403808594,59.055999755859375,59.055999755859375,21768000
2019-08-30,59.00123596191406,59.40499877929688,59.92499923706055,59.19015121459961,59.92499923706055,22596000
2019-09-03,58.02244186401367,58.41949844360352,59.34450149536133,58.15999984741211,58.85150146484375,29598000
2019-09-04,58.66901397705078,59.070499420166016,59.17399978637695,58.54999923706055,58.83549880981445,21378000
2019-09-05,60.15732192993164,60.56900024414063,60.652000427246094,59.57649993896485,59.57649993896485,28162000
2019-09-06,59.83702087402344,60.24649810791016,60.60074996948242,60.1260986328125,60.40650177001953,21442000
2019-09-09,59.81119537353516,60.22050094604492,61.0,59.63100051879883,60.20000076293945,29438000
2019-09-10,59.89015197753906,60.29999923706055,60.5,59.729000091552734,59.75749969482422,25202000
2019-09-11,60.59383773803711,61.00849914550781,61.130001068115234,60.11000061035156,60.170501708984375,26140000
2019-09-12,61.293060302734375,61.712501525878906,62.09299850463867,61.1510009765625,61.21500015258789,34518000
2019-09-13,61.5567512512207,61.97800064086914,62.04399871826172,61.35049819946289,61.567501068115234,26028000
2019-09-16,61.14655685424805,61.56499862670898,61.97800064086914,61.28049850463867,61.47600173950195,21066000
2019-09-17,61.03978729248047,61.45750045776367,61.75,61.18450164794922,61.52000045776367,19102000
2019-09-18,61.20167922973633,61.62049865722656,61.78049850463867,60.82649993896485,61.3754997253418,22702000
2019-09-19,61.51454162597656,61.93550109863281,62.22200012207031,61.60100173950195,61.60300064086914,19920000
2019-09-20,61.078521728515625,61.49649810791016,62.16600036621094,61.15399932861328,61.65599822998047,45400000
2019-09-23,61.28213119506836,61.70149993896485,61.954498291015625,61.20849990844727,61.29999923706055,21248000
2019-09-24,60.52382278442383,60.9379997253418,62.33700180053711,60.53400039672852,62.0,31664000
2019-09-25,61.90238571166992,62.32600021362305,62.415000915527344,60.50450134277344,60.79100036621094,29060000
2019-09-26,61.64762878417969,62.06949996948242,62.25,61.613399505615234,62.09799957275391,30760000
2019-09-27,60.83816909790039,61.25450134277344,62.20100021362305,60.72249984741211,62.1505012512207,27078000
2019-09-30,60.535736083984375,60.95000076293945,61.29999923706055,60.6150016784668,61.04850006103516,28082000
2019-10-01,59.845462799072266,60.255001068115234,61.561500549316406,60.17900085449219,60.95000076293945,25470000
2019-10-02,58.431636810302734,58.83150100708008,59.8489990234375,58.56449890136719,59.8489990234375,32302000
2019-10-03,58.987831115722656,59.39149856567383,59.45299911499024,58.12149810791016,59.0,32424000
2019-10-04,60.03914260864258,60.45000076293945,60.571998596191406,59.45849990844727,59.59450149536133,23248000
2019-10-07,59.97358322143555,60.38399887084961,60.91019821166992,60.1875,60.220001220703125,16858000
2019-10-08,59.052391052246094,59.45650100708008,60.30400085449219,59.45050048828125,59.87950134277344,20786000
2019-10-09,59.7069091796875,60.115501403808594,60.41749954223633,59.88150024414063,59.96749877929688,17354000
2019-10-10,60.022743225097656,60.43349838256836,60.75,59.867000579833984,59.92900085449219,16932000
2019-10-11,60.35944747924805,60.772499084472656,61.41949844360352,60.6870002746582,61.11050033569336,25454000
2019-10-14,60.4433708190918,60.85699844360352,61.31650161743164,60.5880012512207,60.617000579833984,17350000
2019-10-15,61.72807693481445,62.1505012512207,62.36650085449219,61.02000045776367,61.02000045776367,27634000
2019-10-16,61.75936508178711,62.18199920654297,62.73699951171875,61.92250061035156,62.05849838256836,21892000
2019-10-17,62.2276611328125,62.65349960327149,63.1662483215332,62.49700164794922,62.54650115966797,19048000
2019-10-18,61.85123443603516,62.27450180053711,62.94449996948242,62.05400085449219,62.67300033569336,27056000
2019-10-21,61.884010314941406,62.307498931884766,62.73144912719727,62.02999877929688,62.61299896240234,20544000
2019-10-22,61.7176513671875,62.13999938964844,62.52999877929688,62.06900024414063,62.39250183105469,20476000
2019-10-23,62.528602600097656,62.95650100708008,62.99449920654297,62.11800003051758,62.11800003051758,18230000
2019-10-24,62.62096405029297,63.04949951171875,63.20000076293945,62.68574905395508,63.04499816894531,20562000
2019-10-25,62.82656478881836,63.25650024414063,63.47999954223633,62.5004997253418,62.55149841308594,24262000
2019-10-28,64.06161499023438,64.5,64.96549987792969,63.62699890136719,63.772499084472656,52264000
2019-10-29,62.7019157409668,63.13100051879883,64.07949829101562,62.860599517822266,63.811500549316406,37728000
2019-10-30,62.635868072509766,63.06449890136719,63.46799850463867,62.59999847412109,62.64849853515625,28178000
2019-10-31,62.5772705078125,63.00550079345703,63.38349914550781,62.54214859008789,63.06399917602539,29114000
2019-11-01,63.25413131713867,63.6870002746582,63.73099899291992,63.025001525878906,63.25,33402000
2019-11-04,64.129638671875,64.56849670410156,64.70649719238281,63.8177490234375,63.8224983215332,30020000
2019-11-05,64.16241455078125,64.60150146484375,64.94650268554688,64.56144714355469,64.64450073242188,25654000
2019-11-06,64.15099334716797,64.58999633789062,64.6865005493164,64.125,64.4729995727539,23060000
2019-11-07,64.99819946289062,65.44300079345703,66.18699645996094,64.71224975585938,64.71399688720703,40600000
2019-11-08,65.12284088134766,65.56849670410156,65.9000015258789,65.21824645996094,65.26399993896484,25028000
2019-11-11,64.51799011230469,64.95950317382812,65.32125091552734,64.87049865722656,65.15899658203125,20238000
2019-11-12,64.49862670898438,64.94000244140625,65.5,64.78849792480469,65.0,21718000
2019-11-13,64.4588851928711,64.9000015258789,65.21499633789062,64.67549896240234,64.70349884033203,16534000
2019-11-14,65.1273193359375,65.572998046875,65.8499984741211,64.78250122070312,64.875,23870000
2019-11-15,66.28985595703125,66.74349975585938,66.74400329589844,65.71399688720703,65.9469985961914,35652000
2019-11-18,65.586181640625,66.03500366210938,66.77645111083984,65.875,66.61100006103516,29748000
2019-11-19,65.32595825195312,65.77300262451172,66.38500213623047,65.63999938964844,66.38500213623047,25384000
2019-11-20,64.70966339111328,65.15249633789062,65.75,64.55750274658203,65.58699798583984,26172000
2019-11-21,64.62525939941406,65.06749725341797,65.62950134277344,64.6500015258789,65.0739974975586,19910000
2019-11-22,64.32679748535156,64.76699829101562,65.4365005493164,64.57050323486328,65.28099822998047,27714000
2019-11-25,64.89043426513672,65.33450317382812,65.56549835205078,64.90650177001953,64.95899963378906,20724000
2019-11-26,65.23109436035156,65.67749786376953,65.73999786376953,65.25450134277344,65.49299621582031,21394000
2019-11-27,65.20329284667969,65.64949798583984,65.91799926757812,65.48149871826172,65.75,19912000
2019-11-29,64.80452728271484,65.24800109863281,65.51024627685547,65.19850158691406,65.35600280761719,11740000
2019-12-02,64.05764770507812,64.49600219726562,65.29149627685547,64.05000305175781,65.05000305175781,30218000
2019-12-03,64.32381439208984,64.76399993896484,64.92304992675781,63.95000076293945,63.97850036621094,22876000
2019-12-04,65.57823944091797,66.0270004272461,66.29000091552734,65.24349975585938,65.35050201416016,30750000
2019-12-05,65.95514678955078,66.40650177001953,66.46790313720703,65.8219985961914,66.4000015258789,24254000
2019-12-06,66.57539367675781,67.03099822998047,67.19999694824219,66.6719970703125,66.6719970703125,26296000
2019-12-09,66.7214126586914,67.1780014038086,67.97250366210938,66.89199829101562,66.9020004272461,27086000
2019-12-10,66.77603912353516,67.23300170898438,67.49874877929688,66.802001953125,67.07499694824219,21882000
2019-12-11,66.79390716552734,67.2509994506836,67.55999755859375,67.13349914550781,67.54199981689453,17008000
2019-12-12,67.05462646484375,67.51349639892578,67.78874969482422,67.0250015258789,67.2969970703125,25620000
2019-12-13,66.93346405029297,67.3915023803711,67.65464782714844,67.19349670410156,67.39749908447266,30992000
2019-12-16,67.5959243774414,68.05850219726562,68.23400115966797,67.63349914550781,67.82499694824219,27946000
2019-12-17,67.29547882080078,67.75599670410156,68.25,67.56614685058594,68.14450073242188,37080000
2019-12-18,67.17131805419922,67.63099670410156,68.02349853515625,67.55000305175781,67.83000183105469,30452000
2019-12-19,67.34117126464844,67.802001953125,67.90499877929688,67.44924926757812,67.59100341796875,29398000
2019-12-20,67.02086639404297,67.47949981689453,68.18199920654297,67.44999694824219,68.1675033569336,66300000
2019-12-23,66.98361206054688,67.44200134277344,67.98999786376953,67.32550048828125,67.79350280761719,17662000
2019-12-24,66.7214126586914,67.1780014038086,67.51300048828125,67.13899993896484,67.42500305175781,6950000
2019-12-26,67.55769348144531,68.0199966430664,68.06635284423828,67.22350311279297,67.30850219726562,13350000
2019-12-27,67.13507843017578,67.59449768066406,68.22650146484375,67.46549987792969,68.14949798583984,20768000
2019-12-30,66.35293579101562,66.80699920654297,67.6500015258789,66.70099639892578,67.5,21018000
2019-12-31,66.3966293334961,66.85099792480469,66.9000015258789,66.4542465209961,66.50550079345703,19236000
2020-01-02,67.90381622314453,68.36849975585938,68.40699768066406,67.07749938964844,67.07749938964844,28132000
2020-01-03,67.57059478759766,68.03299713134766,68.625,67.2771987915039,67.39299774169922,23728000
2020-01-06,69.23670196533203,69.71050262451172,69.82499694824219,67.5,67.5,34646000
2020-01-07,69.19348907470703,69.66699981689453,70.14949798583984,69.51899719238281,69.89700317382812,30054000
2020-01-08,69.73875427246094,70.21600341796875,70.5790023803711,69.54199981689453,69.60399627685547,30560000
2020-01-09,70.50897979736328,70.99150085449219,71.36650085449219,70.51349639892578,71.02850341796875,30018000
2020-01-10,71.0006332397461,71.48650360107422,71.74645233154297,70.9175033569336,71.37799835205078,36414000
2020-01-13,71.47239685058594,71.96150207519531,72.0260009765625,71.3010025024414,71.80650329589844,33046000
2020-01-14,71.0577392578125,71.54399871826172,72.08999633789062,71.41850280761719,71.95050048828125,31178000
2020-01-15,71.47089385986328,71.95999908447266,72.06974792480469,71.510498046875,71.510498046875,25654000
2020-01-16,72.09165954589844,72.58499908447266,72.59950256347656,72.0459976196289,72.37200164794922,23474000
2020-01-17,73.51641082763672,74.01950073242188,74.06475067138672,72.91100311279297,73.14550018310547,47924000
2020-01-21,73.71554565429688,74.22000122070312,74.59249877929688,73.55999755859375,73.95600128173828,40734000
2020-01-22,73.79251861572266,74.29750061035156,75.16069793701172,74.24649810791016,74.55000305175781,32216000
2020-01-23,73.82728576660156,74.3324966430664,74.7760009765625,74.1050033569336,74.38200378417969,27024000
